accident_index,accident_y,speed_limit,vehicle_type,date,day_of_week,accident_severity,road_type,longitude,latitude,number_of_vehicles,time,geometry
2019010159390,2019,20,1,24/01/2019,5,3,6,-0.091407,51.504791,2,08:53:00.000,POINT (532561.8073018282 180155.1977789134)
2019010159395,2019,30,1,24/01/2019,5,3,6,-0.149277,51.446771,2,17:43:00.000,POINT (528708.7589653945 173600.0487628552)
2019010159402,2019,30,1,24/01/2019,5,3,1,-0.121215,51.385714,2,20:35:00.000,POINT (530832.7882496234 166860.042679516)
2019010159405,2019,20,1,24/01/2019,5,3,6,-0.104685,51.50221,2,17:12:00.000,POINT (531647.7606926957 179844.2368240979)
2019010159406,2019,20,1,24/01/2019,5,2,6,-0.090849,51.520897,2,20:21:00.000,POINT (532553.8077442811 181947.2429522955)
2019010159406,2019,20,1,24/01/2019,5,2,6,-0.090849,51.520897,2,20:21:00.000,POINT (532553.8077442811 181947.2429522955)
2019010159416,2019,30,1,24/01/2019,5,3,6,-0.057564,51.519559,2,18:45:00.000,POINT (534866.878301461 181859.2260604567)
2019010159434,2019,20,1,23/01/2019,4,2,6,-0.085746,51.499258,1,08:58:00.000,POINT (532970.7660593942 179550.1732021308)
2019010159471,2019,30,1,25/01/2019,6,3,6,0.174069,51.579632,2,08:38:00.000,POINT (550737.8376743196 188991.3442608665)
2019010159478,2019,20,1,24/01/2019,5,3,6,-0.11657,51.54732,2,18:50:00.000,POINT (530693.7832546518 184839.3368300049)
2019010159492,2019,30,1,25/01/2019,6,3,6,-0.077501,51.379051,2,07:00:00.000,POINT (533893.8296778807 166197.9686219702)
2019010159513,2019,30,1,25/01/2019,6,3,6,-0.290687,51.511047,2,10:24:00.000,POINT (518715.5809837152 180509.0959980569)
2019010159514,2019,30,1,18/01/2019,6,2,6,-0.148382,51.515461,2,10:50:00.000,POINT (528577.772898891 181240.1724571905)
2019010159553,2019,30,1,25/01/2019,6,3,6,-0.321857,51.449871,2,17:54:00.000,POINT (516708.5744019023 173655.931207606)
2019010159572,2019,30,1,25/01/2019,6,3,6,-0.249423,51.493128,2,19:40:00.000,POINT (521626.5832056746 178584.0930064691)
2019010159579,2019,30,1,25/01/2019,6,3,1,-0.158928,51.398218,1,19:55:00.000,POINT (528173.790132903 168183.9389708847)
2019010159580,2019,30,1,25/01/2019,6,2,6,-0.298743,51.485904,1,17:18:00.000,POINT (518221.5468170849 177700.0292439208)
2019010159584,2019,30,1,25/01/2019,6,3,2,-0.164988,51.490678,2,14:48:00.000,POINT (527494.6883704707 178455.1855446271)
2019010159617,2019,30,1,25/01/2019,6,2,3,-0.076034,51.474297,2,17:20:00.000,POINT (533717.7969945036 176792.1258385906)
2019010159651,2019,30,1,15/01/2019,3,3,6,-0.077617,51.488703,2,15:41:00.000,POINT (533565.8017441703 178391.2181239748)
2019010159668,2019,30,1,26/01/2019,7,3,6,-0.013832,51.472504,2,10:55:00.000,POINT (538042.8103584705 176708.0819394458)
2019010159669,2019,30,1,26/01/2019,7,3,3,-0.136422,51.462413,2,21:00:00.000,POINT (529557.7627721621 175362.1276011883)
2019010159680,2019,30,1,26/01/2019,7,2,6,-0.111814,51.604355,3,12:20:00.000,POINT (530859.7504772722 191190.3785926613)
2019010159764,2019,30,1,27/01/2019,1,3,6,-0.081141,51.465829,2,17:45:00.000,POINT (533387.8170336398 175841.1596666828)
2019010159769,2019,30,1,26/01/2019,7,3,6,-0.110883,51.480889,2,17:40:00.000,POINT (531278.7865703992 177462.1590073869)
2019010159776,2019,20,1,26/01/2019,7,3,6,-0.079489,51.497627,2,23:50:00.000,POINT (533409.8056891918 179380.1779760927)
2019010159803,2019,30,1,26/01/2019,7,3,6,-0.085377,51.546518,2,09:49:00.000,POINT (532858.8616703921 184806.3001916923)
2019010159833,2019,30,1,27/01/2019,1,2,1,-0.138722,51.31726,2,10:20:00.000,POINT (529807.8153911654 159216.8238381398)
2019010159852,2019,20,1,25/01/2019,6,3,6,-0.088474,51.473637,2,10:47:00.000,POINT (532855.8155688187 176696.1057324051)
2019010159866,2019,30,1,27/01/2019,1,2,6,-0.178928,51.536281,2,09:20:00.000,POINT (526400.7691700287 183502.26759035)
2019010159869,2019,20,1,27/01/2019,1,3,1,-0.040489,51.514733,2,16:10:00.000,POINT (536065.8446757966 181354.147710444)
2019010159890,2019,20,1,24/01/2019,5,3,6,-0.019242,51.584843,2,17:00:00.000,POINT (537328.8942908271 189190.2466224257)
2019010159891,2019,20,1,27/01/2019,1,3,2,-0.141312,51.542193,2,17:40:00.000,POINT (528992.7951517294 184225.312435341)
2019010159924,2019,30,1,27/01/2019,1,2,3,-0.182751,51.495343,2,22:30:00.000,POINT (526248.6843850064 178943.1919698365)
2019010159935,2019,30,1,28/01/2019,2,3,7,-0.139813,51.359464,2,06:40:00.000,POINT (529612.7893691409 163908.0104363213)
2019010159937,2019,30,1,28/01/2019,2,3,6,-0.16513,51.554168,2,06:18:00.000,POINT (527307.7905345885 185515.2933304425)
2019010159950,2019,20,1,28/01/2019,2,2,6,-0.122764,51.474587,2,07:27:00.000,POINT (530471.7919554798 176740.1397453702)
2019010159969,2019,20,1,28/01/2019,2,3,6,-0.146401,51.536563,2,09:00:00.000,POINT (528655.7745973724 183590.2788450673)
2019010159993,2019,30,1,28/01/2019,2,3,6,-0.17715,51.471776,2,08:28:00.000,POINT (526702.7218061675 176332.1207854368)
2019010160004,2019,30,1,28/01/2019,2,3,6,-0.222899,51.391616,2,07:04:00.000,POINT (523741.6604078232 167339.9541917075)
2019010160009,2019,20,1,23/01/2019,4,3,6,-0.183147,51.535717,2,16:25:00.000,POINT (526109.7315749848 183432.2735159463)
2019010160035,2019,30,1,28/01/2019,2,3,6,-0.052593,51.520528,2,08:34:00.000,POINT (535208.8790166264 181976.1477469196)
2019010160039,2019,30,1,25/01/2019,6,3,2,-0.139234,51.516423,1,14:00:00.000,POINT (529209.7694451164 181363.2496620117)
2019010160079,2019,30,1,28/01/2019,2,3,6,-0.21828,51.3799,3,18:15:00.000,POINT (524094.6749806135 166044.9048333494)
2019010160094,2019,30,1,28/01/2019,2,3,1,-0.180751,51.432992,2,18:10:00.000,POINT (526559.7544035283 172012.9957909911)
2019010160098,2019,30,1,10/01/2019,5,3,6,-0.131571,51.342803,2,07:00:00.000,POINT (530233.7922663877 162069.8801329631)
2019010160117,2019,20,1,25/01/2019,6,3,2,-0.120911,51.518981,2,17:41:00.000,POINT (530473.7427079119 181680.1926700823)
2019010160123,2019,20,1,28/01/2019,2,2,6,-0.099913,51.582257,2,20:25:00.000,POINT (531747.7397867671 188754.3391723014)
2019010160127,2019,20,1,28/01/2019,2,3,6,-0.086603,51.53723,2,14:47:00.000,POINT (532800.8723263306 183771.2186293553)
2019010160140,2019,30,1,28/01/2019,2,3,6,-0.391777,51.536963,2,22:35:00.000,POINT (511637.4611828855 183232.163861473)
2019010160155,2019,20,1,29/01/2019,3,3,6,-0.392486,51.443497,2,06:20:00.000,POINT (511816.50369476 172837.0452941754)
2019010160168,2019,30,1,29/01/2019,3,2,6,-0.118627,51.509682,1,08:45:00.000,POINT (530658.785575024 180650.1836915679)
2019010160175,2019,30,1,28/01/2019,2,3,6,-0.121066,51.519056,2,18:50:00.000,POINT (530462.7750362945 181688.2568078261)
2019010160217,2019,20,1,25/01/2019,6,3,6,-0.009659,51.45523,2,08:35:00.000,POINT (538384.8227040203 174795.0661631538)
2019010160235,2019,30,1,28/01/2019,2,3,6,-0.096682,51.45288,2,08:35:00.000,POINT (532345.791886576 174373.0323640056)
2019010160286,2019,20,1,25/01/2019,6,2,9,0.117602,51.532345,2,16:37:00.000,POINT (546977.9129870097 183618.1742388295)
2019010160304,2019,30,1,28/01/2019,2,3,6,-0.108504,51.526875,2,19:30:00.000,POINT (531311.8172382815 182580.2088733718)
2019010160315,2019,30,1,29/01/2019,3,3,1,-0.287566,51.413963,2,09:00:00.000,POINT (519184.5796974339 169717.9499943287)
2019010160332,2019,30,1,29/01/2019,3,3,6,0.155298,51.559941,2,20:14:00.000,POINT (549501.8817510308 186763.1944770183)
2019010160336,2019,30,1,29/01/2019,3,3,2,-0.184313,51.493748,2,18:00:00.000,POINT (526144.6590175929 178763.1311282521)
2019010160340,2019,30,1,29/01/2019,3,3,6,-0.02986,51.526237,1,19:50:00.000,POINT (536768.87495569 182653.2190502438)
2019010160347,2019,20,1,29/01/2019,3,2,6,-0.080104,51.533014,2,18:20:00.000,POINT (533263.877978589 183314.1939472351)
2019010160347,2019,20,1,29/01/2019,3,2,6,-0.080104,51.533014,2,18:20:00.000,POINT (533263.877978589 183314.1939472351)
2019010160399,2019,30,1,11/01/2019,6,3,9,-0.35533,51.563219,2,15:00:00.000,POINT (514099.4988318809 186208.2092265926)
2019010160404,2019,30,1,30/01/2019,4,3,6,-0.304036,51.631488,3,10:35:00.000,POINT (517478.6587416836 193881.4204805001)
2019010160415,2019,30,1,12/01/2019,7,2,6,0.066002,51.573831,2,23:40:00.000,POINT (543268.8630641511 188129.1406560853)
2019010160419,2019,30,1,30/01/2019,4,3,9,-0.248251,51.465054,2,09:05:00.000,POINT (521782.6308290074 175464.081482919)
2019010160423,2019,20,1,30/01/2019,4,3,2,0.00928,51.562236,2,11:56:00.000,POINT (539373.8768598801 186730.2128162691)
2019010160448,2019,30,1,09/01/2019,4,2,1,-0.124205,51.486175,2,07:05:00.000,POINT (530338.707153036 178026.1944500182)
2019010160478,2019,30,1,29/01/2019,3,3,6,-0.046749,51.474199,2,21:35:00.000,POINT (535751.7828391066 176835.0731697666)
2019010160483,2019,30,1,29/01/2019,3,3,6,-0.115098,51.479275,2,18:00:00.000,POINT (530990.7370384051 177275.1345929546)
2019010160490,2019,20,1,28/01/2019,2,2,6,-0.010741,51.562668,2,02:07:00.000,POINT (537984.9016396359 186740.3147745791)
2019010160500,2019,20,1,30/01/2019,4,3,3,-0.098696,51.577165,2,13:45:00.000,POINT (531846.7800093115 188190.2791833029)
2019010160517,2019,20,1,30/01/2019,4,3,1,-0.286097,51.420569,2,13:50:00.000,POINT (519269.5516488492 170454.9515510838)
2019010160580,2019,30,1,30/01/2019,4,3,6,0.142399,51.554386,2,19:55:00.000,POINT (548625.9146260399 186119.205190302)
2019010160588,2019,20,1,30/01/2019,4,3,6,-0.119281,51.500817,2,23:15:00.000,POINT (530638.7351848329 179663.2003582441)
2019010160631,2019,30,1,31/01/2019,5,3,1,-0.180624,51.432936,2,08:50:00.000,POINT (526568.7366553537 172006.9876330516)
2019010160635,2019,30,1,31/01/2019,5,3,6,-0.107868,51.507801,2,08:49:00.000,POINT (531410.7779340935 180460.2577344539)
2019010160642,2019,30,1,22/01/2019,3,3,6,-0.377967,51.554721,2,12:00:00.000,POINT (512551.4326857311 185228.1272883562)
2019010160643,2019,20,1,31/01/2019,5,3,6,-0.272419,51.509755,2,06:46:00.000,POINT (519986.6069609021 180395.1817015086)
2019010160649,2019,20,1,31/01/2019,5,3,6,-0.136409,51.543599,2,10:15:00.000,POINT (529328.7978603133 184390.3152215345)
2019010160702,2019,30,1,29/01/2019,3,3,6,-0.023798,51.467807,2,21:00:00.000,POINT (537364.7954441726 176167.0425386484)
2019010160747,2019,20,1,31/01/2019,5,3,6,-0.082911,51.473753,2,16:20:00.000,POINT (533241.8068591205 176719.1053962283)
2019010160777,2019,30,1,31/01/2019,5,3,6,0.148411,51.54022,2,16:21:00.000,POINT (549088.9458171127 184556.1743202657)
2019010160780,2019,20,1,31/01/2019,5,3,6,-0.053297,51.553714,2,20:37:00.000,POINT (535061.8371439433 185665.2255725295)
2019010160802,2019,20,1,31/01/2019,5,3,6,-0.037396,51.583988,2,19:40:00.000,POINT (536073.8010911953 189061.2491286939)
2019010160824,2019,20,1,01/02/2019,6,3,3,-0.059346,51.56412,2,06:45:00.000,POINT (534611.7889515521 186811.263048577)
2019010160869,2019,30,1,01/02/2019,6,2,6,-0.103704,51.490431,2,12:10:00.000,POINT (531749.7781679886 178536.1415175449)
2019010160879,2019,30,1,01/02/2019,6,2,6,-0.178824,51.46879,2,10:16:00.000,POINT (526594.7209743189 175997.1743950897)
2019010160883,2019,30,1,30/01/2019,4,3,6,-0.174125,51.527672,2,13:30:00.000,POINT (526757.7569565799 182553.2102568756)
2019010160930,2019,30,1,01/02/2019,6,2,6,-0.375235,51.428853,2,15:10:00.000,POINT (513051.4645651539 171234.9988321917)
2019010160945,2019,30,1,01/02/2019,6,2,2,-0.155267,51.516289,2,16:00:00.000,POINT (528097.7486405785 181320.1850403745)
2019010160967,2019,30,1,31/01/2019,5,2,2,-0.103659,51.433506,2,22:50:00.000,POINT (531916.817777648 172206.0315001716)
2019010160968,2019,30,1,01/02/2019,6,3,3,-0.094947,51.529084,2,21:10:00.000,POINT (532245.8076742247 182850.254409117)
2019010160973,2019,30,1,01/02/2019,6,3,6,-0.13687,51.461296,2,12:14:00.000,POINT (529529.8030800734 175237.1223086938)
2019010160992,2019,30,1,01/02/2019,6,3,9,-0.112254,51.504184,2,18:20:00.000,POINT (531116.7881876943 180050.1761989576)
2019010161064,2019,20,1,02/02/2019,7,3,6,-0.109089,51.596245,2,10:10:00.000,POINT (531071.7811538304 190293.3865618228)
2019010161076,2019,30,1,02/02/2019,7,2,6,-0.144033,51.502263,1,21:36:00.000,POINT (528916.7387057078 179780.150100178)
2019010161107,2019,20,1,01/02/2019,6,3,6,-0.061073,51.526883,1,20:10:00.000,POINT (534601.8555707028 182667.2183636428)
2019010161122,2019,20,1,01/02/2019,6,3,6,-0.094082,51.492847,2,19:15:00.000,POINT (532410.7497862226 178822.1540368767)
2019010161129,2019,20,1,31/01/2019,5,3,6,-0.106983,51.522184,2,08:50:00.000,POINT (531430.8179650017 182061.2822048179)
2019010161130,2019,20,1,02/02/2019,7,3,3,-0.126344,51.556199,2,11:40:00.000,POINT (529990.8153360743 185809.3148498591)
2019010161132,2019,30,1,02/02/2019,7,3,6,-0.362413,51.557635,2,16:50:00.000,POINT (513622.4632268043 185576.2107967285)
2019010161204,2019,30,1,31/01/2019,5,3,3,0.194623,51.534949,2,21:15:00.000,POINT (552310.9837275541 184065.1783028569)
2019010161217,2019,30,1,03/02/2019,1,2,6,-0.17209,51.597531,2,10:25:00.000,POINT (526704.7445097982 190325.4040417481)
2019010161269,2019,30,1,03/02/2019,1,3,6,-0.176692,51.485447,3,14:35:00.000,POINT (526696.6722663968 177853.1772799529)
2019010161269,2019,30,1,03/02/2019,1,3,6,-0.176692,51.485447,3,14:35:00.000,POINT (526696.6722663968 177853.1772799529)
2019010161327,2019,20,1,03/02/2019,1,3,2,-0.138686,51.536225,2,21:20:00.000,POINT (529191.7739107932 183566.2761530699)
2019010161329,2019,20,1,03/02/2019,1,2,6,-0.179258,51.542833,2,14:40:00.000,POINT (526359.7494247763 184230.3111361264)
2019010161350,2019,30,1,04/02/2019,2,3,1,-0.237778,51.499968,2,05:55:00.000,POINT (522416.6439427044 179364.1281758926)
2019010161368,2019,30,1,21/01/2019,2,3,6,-0.161886,51.484002,2,19:00:00.000,POINT (527728.6717689182 177718.1930013781)
2019010161389,2019,30,1,22/01/2019,3,3,9,-0.26201,51.58289,2,18:30:00.000,POINT (520515.6911009278 188545.3285767207)
2019010161414,2019,30,1,04/02/2019,2,3,6,-0.210992,51.495228,2,09:20:00.000,POINT (524288.6717602458 178882.1170401888)
2019010161422,2019,20,1,03/02/2019,1,3,2,-0.137459,51.536601,2,18:00:00.000,POINT (529275.8036851087 183610.2545417887)
2019010161423,2019,30,1,04/02/2019,2,3,6,-0.052618,51.472993,2,08:30:00.000,POINT (535347.7770232987 176690.107547622)
2019010161435,2019,20,1,02/02/2019,7,3,9,-0.05269,51.521636,1,16:50:00.000,POINT (535198.870664847 182099.1810929578)
2019010161463,2019,30,1,04/02/2019,2,3,6,0.110933,51.449559,2,08:15:00.000,POINT (546780.8699536199 174399.0424785323)
2019010161500,2019,20,1,31/01/2019,5,3,6,-0.075698,51.546206,2,21:10:00.000,POINT (533530.8708519654 184789.2150331572)
2019010161545,2019,20,1,04/02/2019,2,1,3,-0.375342,51.4753,2,19:55:00.000,POINT (512929.469232323 176400.0069359271)
2019010161549,2019,20,1,03/02/2019,1,3,6,-0.084919,51.540944,3,01:15:00.000,POINT (532906.8449340591 184187.2836386972)
2019010161609,2019,30,1,05/02/2019,3,3,6,-0.201433,51.522132,2,22:20:00.000,POINT (524878.6824084047 181890.2213588657)
2019010161635,2019,30,1,05/02/2019,3,2,6,-0.071106,51.473362,2,13:27:00.000,POINT (534062.7612566862 176697.155887982)
2019010161648,2019,20,1,05/02/2019,3,3,6,-0.110036,51.550803,2,13:44:00.000,POINT (531136.8063415118 185238.3449553307)
2019010161651,2019,30,1,04/02/2019,2,3,6,-0.206559,51.474208,2,08:36:00.000,POINT (524653.6450990617 176552.1357667207)
2019010161660,2019,20,1,05/02/2019,3,3,6,-0.275948,51.444484,2,14:20:00.000,POINT (519912.618488848 173130.9509925513)
2019010161701,2019,20,1,05/02/2019,3,3,1,-0.035572,51.47894,2,18:42:00.000,POINT (536513.8234375225 177383.0450308651)
2019010161704,2019,20,1,05/02/2019,3,3,3,-0.240228,51.506309,2,18:50:00.000,POINT (522229.6425982759 180065.1875220939)
2019010161714,2019,20,1,05/02/2019,3,3,6,-0.114641,51.548269,2,18:59:00.000,POINT (530824.8092359928 184948.3148498976)
2019010161727,2019,30,1,05/02/2019,3,3,6,-0.184859,51.494863,1,17:31:00.000,POINT (526103.6831403304 178886.1836559765)
2019010161782,2019,30,1,31/01/2019,5,3,6,-0.129465,51.463543,1,08:40:00.000,POINT (530037.8117666352 175500.1069309984)
2019010161787,2019,30,1,06/02/2019,4,3,2,-0.134602,51.524308,2,16:10:00.000,POINT (529508.7924612474 182248.2730266919)
2019010161799,2019,30,1,30/01/2019,4,3,6,-0.226661,51.468272,2,17:50:00.000,POINT (523273.6181769009 175858.0281812017)
2019010161811,2019,30,1,22/01/2019,3,3,6,-0.104527,51.504266,2,20:10:00.000,POINT (531652.8053749667 180073.1541871706)
2019010161823,2019,30,1,06/02/2019,4,3,6,-0.284947,51.492367,2,18:40:00.000,POINT (519162.5567812214 178441.0957001455)
2019010161827,2019,30,1,05/02/2019,3,3,6,-0.222396,51.502047,2,18:30:00.000,POINT (523478.6541621567 179621.1369998551)
2019010161832,2019,30,1,06/02/2019,4,3,6,-0.007464,51.452755,2,08:05:00.000,POINT (538544.8045588664 174523.9908423254)
2019010161848,2019,30,1,31/01/2019,5,2,9,-0.166309,51.515545,2,21:20:00.000,POINT (527333.7056939346 181218.1947842265)
2019010161891,2019,20,1,05/02/2019,3,3,6,-0.255345,51.450798,2,19:30:00.000,POINT (521327.6396186394 173866.9902708846)
2019010161895,2019,30,1,06/02/2019,4,2,3,-0.097738,51.357808,2,15:55:00.000,POINT (532546.8199372616 163799.0008579862)
2019010161898,2019,30,1,06/02/2019,4,3,6,-0.191891,51.476986,2,13:30:00.000,POINT (525664.6550584453 176886.1106472717)
2019010161908,2019,20,1,04/02/2019,2,3,6,-0.10577,51.533693,2,18:55:00.000,POINT (531481.8329155757 183343.3004148718)
2019010161919,2019,30,1,06/02/2019,4,2,3,-0.105478,51.52233,2,18:36:00.000,POINT (531534.8032961815 182080.219993219)
2019010161920,2019,20,1,06/02/2019,4,2,6,-0.058445,51.524276,2,18:41:00.000,POINT (534791.8395735426 182382.1468979513)
2019010161948,2019,20,1,05/02/2019,3,3,6,-0.138574,51.529434,2,18:50:00.000,POINT (529218.7548271144 182811.2873645689)
2019010161979,2019,20,1,21/01/2019,2,3,9,-0.073034,51.565577,1,08:20:00.000,POINT (533658.826247268 186948.1996125886)
2019010162007,2019,30,1,07/02/2019,5,3,6,-0.181879,51.493378,2,08:10:00.000,POINT (526314.6405823447 178726.1791867258)
2019010162013,2019,30,1,07/02/2019,5,3,6,-0.06974,51.540461,2,08:50:00.000,POINT (533960.8310803564 184161.2371054745)
2019010162036,2019,30,1,02/02/2019,7,3,6,-0.103368,51.490893,2,20:00:00.000,POINT (531771.7724869809 178588.1214760101)
2019010162042,2019,30,1,05/02/2019,3,3,6,-0.045228,51.56259,2,22:04:00.000,POINT (535594.8309925301 186667.1835375195)
2019010162058,2019,30,1,07/02/2019,5,3,6,-0.193579,51.480196,2,17:30:00.000,POINT (525538.6302206044 177240.1817980027)
2019010162070,2019,20,1,05/02/2019,3,3,6,-0.068336,51.546373,1,19:30:00.000,POINT (534040.8298837849 184821.2401573122)
2019010162072,2019,30,1,07/02/2019,5,3,6,-0.09647,51.489451,2,08:00:00.000,POINT (532254.8017655407 178440.1964093862)
2019010162073,2019,30,1,06/02/2019,4,3,6,-0.238656,51.548901,2,19:10:00.000,POINT (522224.7230219675 184804.2677944231)
2019010162075,2019,20,1,23/01/2019,4,3,1,-0.183119,51.369639,2,09:15:00.000,POINT (526569.7851375521 164963.9074870793)
2019010162111,2019,30,1,06/02/2019,4,3,1,-0.472846,51.544998,2,14:00:00.000,POINT (505996.4510757123 184005.2606504655)
2019010162126,2019,30,1,07/02/2019,5,3,1,-0.404319,51.442544,2,19:20:00.000,POINT (510996.4829482945 172713.0890133909)
2019010162127,2019,20,1,07/02/2019,5,3,2,-0.01078,51.463567,2,13:05:00.000,POINT (538281.7609066712 175720.0321079115)
2019010162128,2019,20,1,07/02/2019,5,3,9,-0.045045,51.56247,2,13:00:00.000,POINT (535607.871549591 186654.1782168828)
2019010162141,2019,20,1,07/02/2019,5,3,6,-0.099698,51.530285,2,11:30:00.000,POINT (531912.8001087112 182975.2399982704)
2019010162166,2019,30,1,05/02/2019,3,3,1,-0.25214,51.512476,2,21:23:00.000,POINT (521386.5972044411 180731.1817254233)
2019010162168,2019,20,1,07/02/2019,5,3,2,-0.085853,51.520402,2,22:45:00.000,POINT (532901.8419148827 181901.252173058)
2019010162201,2019,30,1,06/02/2019,4,3,6,-0.022497,51.490213,2,18:21:00.000,POINT (537387.8582879874 178661.0605188976)
2019010162219,2019,20,1,08/02/2019,6,3,6,-0.08666,51.489804,3,17:44:00.000,POINT (532934.8074201792 178497.2050640911)
2019010162278,2019,20,1,07/02/2019,5,3,6,0.005809,51.546289,2,11:00:00.000,POINT (539181.9347741019 184950.2664120398)
2019010162310,2019,20,1,08/02/2019,6,3,6,-0.131707,51.554882,2,16:00:00.000,POINT (529622.7878023311 185653.3485647443)
2019010162334,2019,30,1,08/02/2019,6,3,1,-0.137424,51.505333,2,13:28:00.000,POINT (529366.7364359571 180133.1962998164)
2019010162338,2019,30,1,08/02/2019,6,3,6,-0.09769,51.494758,1,17:10:00.000,POINT (532154.7704962145 179028.1477062204)
2019010162394,2019,20,1,08/02/2019,6,2,6,-0.037429,51.452802,2,13:00:00.000,POINT (536462.7767599706 174473.0047086684)
2019010162402,2019,20,1,09/02/2019,7,3,6,-0.026078,51.586325,2,00:16:00.000,POINT (536850.8706517989 189342.2408984848)
2019010162403,2019,30,1,09/02/2019,7,3,6,-0.019656,51.473682,2,16:24:00.000,POINT (537634.8065904335 176828.121735007)
2019010162446,2019,30,1,06/02/2019,4,3,6,-0.173659,51.482054,2,08:15:00.000,POINT (526916.6626222474 177481.111935843)
2019010162449,2019,20,1,09/02/2019,7,3,6,-0.027235,51.576947,2,20:00:00.000,POINT (536798.860529464 188297.213799816)
2019010162476,2019,30,1,09/02/2019,7,2,6,-0.168722,51.361393,2,13:30:00.000,POINT (527594.7847106182 164071.8664079292)
2019010162511,2019,20,1,08/02/2019,6,3,2,-0.123812,51.515017,1,17:26:00.000,POINT (530283.7800850659 181234.2176547656)
